,tokenId,priceETH,timestamp
892,1449,42,2021-09-18
893,236,0.6,2021-05-01
894,3086,2.75,2021-06-15
895,8585,5.9,2021-05-30
896,5823,23.75,2021-08-23
897,9465,0.72,2021-05-31
898,2343,5.6,2021-07-30
899,6850,0.28,2021-05-02
900,1643,49.9,2021-11-16
901,1937,0.5888,2021-05-30
902,6548,39.9,2021-09-24
903,5530,3.25,2021-07-10
904,8313,0.55,2021-05-03
905,3085,0.3,2021-05-16
906,5247,2.56,2021-07-01
907,777,0.77,2021-05-22
908,1389,64,2021-11-13
909,9903,1.2,2021-06-04
910,7890,27.5,2021-09-13
911,6990,1.13,2021-06-05
912,4701,99,2022-02-05
913,9919,15.999,2021-08-15
914,268,1.31,2021-06-10
915,4721,110,2022-01-30
916,5140,49.9,2021-11-17
917,6248,3.649,2021-06-23
918,3619,1.5,2021-05-05
919,3642,0.21,2021-05-01
920,362,4.5,2021-07-12
921,8430,46.99,2021-09-06
922,9899,0.1999,2021-05-01
923,9842,1.635,2021-06-12
924,89,118,2022-01-12
925,9960,0.149,2021-05-01
926,4984,0.53,2021-05-09
927,3056,0.6,2021-05-02
928,8654,1.9,2021-06-13
929,7490,139.8,2022-01-26
930,3905,1.8,2021-06-07
931,9787,0.5,2021-05-02
932,3771,2.9999,2021-05-03
933,141,40,2021-08-29
934,7802,0.88,2021-05-03
935,6302,101,2022-02-16
936,9988,2.78,2021-06-16
937,280,0.57,2021-05-04
938,5828,1.68,2021-06-27
939,5672,0.752,2021-06-01
940,3667,0.75,2021-05-04
941,7977,49.89,2021-08-30
942,7769,2.8014525,2021-07-01
943,3082,114.5,2022-02-07
944,3177,1.5,2021-06-07
945,2150,0.16800000000000004,2021-05-02
946,8492,0.39,2021-05-02
947,5367,40,2021-11-02
948,8655,1.2,2021-05-02
949,6294,0.4725,2021-05-04
950,3185,0.33,2021-05-07
951,2899,8.2,2021-08-01
952,4601,6.81,2021-07-17
953,6255,1.4,2021-05-31
954,6255,0.749,2021-05-17
955,3572,2.25,2021-06-18
956,3393,4.5,2021-06-17
957,7260,7.77,2021-06-20
958,9847,0.39,2021-05-02
959,8328,4,2021-06-20
960,7944,7.8,2021-08-01
961,1492,0.8,2021-05-28
962,74,0.5999,2021-05-01
963,7762,47,2021-11-13
964,2991,45,2021-11-07
965,7172,89.9999,2022-01-04
966,7558,7.04,2021-07-20
967,6672,0.65,2021-05-02
968,3319,0.21,2021-05-01
969,8310,70.5,2022-01-09
970,472,100,2022-01-27
971,7512,0.32,2021-05-08
972,9852,0.1,2021-05-01
973,6541,74,2022-01-02
974,3968,1,2021-05-02
975,401,0.321,2021-05-02
976,1376,18,2021-08-20
977,6409,0.24,2021-05-01
978,9410,169.69,2022-01-26
979,2121,62.69,2021-09-16
980,9634,5,2021-06-20
981,7759,4.2,2021-06-21
982,3538,0.55,2021-05-03
983,3225,6.88,2021-07-19
984,7171,0.52,2021-05-28
985,2654,3.6969,2021-06-18
986,4581,0.88,2021-05-31
987,2290,1.9969,2021-06-16
988,7704,8.2,2021-07-18
989,9665,1.1,2021-05-10
990,6084,0.55,2021-05-26
991,6990,10,2021-08-14
992,5660,7.95,2021-08-01
993,2834,0.95,2021-06-03
994,9786,4.2,2021-06-21
995,1621,0.75,2021-06-04
996,6923,12.2,2021-08-11
997,6199,64,2021-08-28
998,6376,4.5,2021-06-20
999,2852,18,2021-08-06
1000,2783,8,2021-07-16
1001,628,0.29,2021-05-04
1002,1953,35,2021-09-15
1003,554,1.59,2021-06-08
1004,1799,3,2021-06-18
1005,2416,6.66,2021-06-19
1006,1552,0.42,2021-05-09
1007,9386,44.5,2021-08-29
1008,6235,52,2021-08-28
1009,2877,0.18,2021-05-01
1010,9127,0.48,2021-05-03
1011,6250,1,2021-05-01
1012,6608,4.2,2021-07-13
1013,6667,58.5,2021-08-28
1014,2936,0.6789,2021-05-04
1015,1842,1,2021-05-01
1016,1469,1.81,2021-06-07
1017,637,0.449,2021-05-20
1018,1821,0.089,2021-05-01
1019,6085,0.58,2021-05-03
1020,3767,3.8999,2021-06-20
1021,5655,3.85,2021-07-12
1022,8717,0.3777,2021-05-06
1023,439,39.9,2021-08-29
1024,3708,1.2,2021-06-01
1025,8260,0.35,2021-05-01
1026,4174,2.8,2021-06-19
1027,1179,4.9876,2021-07-11
1028,2315,4.2,2021-06-24
1029,3677,1.5,2021-05-02
1030,200,33,2021-08-05
1031,4540,1.5,2021-05-04
1032,5504,56.69,2021-08-28
1033,3381,95,2022-01-25
1034,4018,0.99,2021-05-30
1035,6918,16.5,2021-07-23
1036,8998,0.45,2021-05-01
1037,569,2.4,2021-06-21
1038,3388,4.75,2021-07-12
1039,391,1.69,2021-06-06
1040,4656,1.589,2021-06-12
1041,1098,1.72,2021-06-07
1042,3033,0.35,2021-05-01
1043,3312,7.77,2021-06-20
1044,8079,2.5,2021-06-13
1045,2302,0.49,2021-05-05
1046,5371,4.77,2021-07-14
1047,4697,1.2,2021-06-04
1048,7180,4.4,2021-07-13
1049,3593,0.35,2021-05-02
1050,839,0.43,2021-05-02
1051,4595,2.2,2021-06-18
1052,411,2.99,2021-06-29
1053,9694,11.1111,2021-08-03
1054,7131,65,2021-12-28
1055,3999,4,2021-07-13
1056,3421,5.724,2021-07-15
1057,8128,48,2021-08-28
1058,9483,3.7,2021-06-25
1059,8696,0.65,2021-05-26
1060,7737,44.888,2021-11-17
1061,5059,0.3296475,2021-05-06
1062,6842,0.36,2021-05-05
1063,5040,99,2022-01-01
1064,9309,40,2021-11-10
1065,1063,5.1,2021-05-03
1066,5440,8.25,2021-07-26
1067,611,13.1,2021-08-19
1068,4726,42,2021-09-15
1069,2868,0.75,2021-05-30
1070,8871,0.5,2021-05-29
1071,7910,10,2021-07-15
1072,3961,7.3,2021-07-27
1073,5908,5.8,2021-07-15
1074,9539,9.88,2021-07-15
1075,6930,0.75,2021-05-30
1076,3332,0.6,2021-05-28
1077,6577,0.42,2021-05-28
1078,4754,0.32,2021-05-05
1079,9656,1.6,2021-06-11
1080,5997,0.4,2021-05-06
1081,6951,18.88,2021-08-20
1082,3779,0.15,2021-05-01
1083,5994,0.58,2021-05-30
1084,9181,0.75,2021-05-01
1085,1855,17.5,2021-08-06
1086,9310,0.9,2021-05-03
1087,8271,2.9876,2021-06-09
1088,8461,4.372189335267554225,2021-06-06
1089,2507,15,2021-07-16
1090,4751,0.85,2021-05-30
1091,8723,22,2021-08-21
1092,3928,14.99,2021-06-01
1093,5292,0.48,2021-05-02
1094,3169,101,2022-02-10
1095,3096,21,2021-08-21
1096,4670,0.2840000000000001,2021-05-02
1097,3599,0.36,2021-05-06
1098,1781,8,2021-06-17
1099,3414,1.45,2021-06-06
1100,4368,0.75,2021-05-01
1101,4589,0.64,2021-05-30
1102,8223,2.25,2021-06-16
1103,9128,30,2021-10-21
1104,3727,0.2999,2021-05-02
1105,4587,0.2,2021-05-01
1106,8716,49,2021-11-16
1107,6696,188.8888,2021-10-19
1108,7801,17,2021-08-03
1109,8511,1,2021-06-01
1110,8081,3.59,2021-06-18
1111,5934,7.9798,2021-07-16
1112,9153,1.75,2021-06-05
1113,2738,1.65,2021-06-08
1114,9646,8.5,2021-07-31
1115,283,0.53,2021-05-28
1116,2878,0.9999,2021-05-01
1117,7147,0.26000000000000006,2021-05-24
1118,3450,3.3,2021-06-22
1119,3758,0.45,2021-05-02
1120,9917,3.89,2021-06-21
1121,2821,1.15,2021-06-04
1122,2792,0.9,2021-05-04
1123,7308,34.96,2021-10-26
1124,8747,4.333,2021-07-13
1125,3825,108,2022-01-26
1126,7591,1.5,2021-05-01
1127,7033,0.5,2021-05-03
1128,216,115,2022-01-31
1129,9083,45.47,2021-11-19
1130,8738,0.23,2021-05-01
1131,5529,6.49,2021-07-27
1132,5967,50,2021-10-03
1133,5032,4.9888,2021-07-10
1134,817,1.99,2021-06-17
1135,998,0.4,2021-05-01
1136,5635,3.5,2021-06-05
1137,8169,6.3,2021-07-19
1138,8798,77,2022-01-09
1139,9619,3.5,2021-06-05
1140,8004,0.6,2021-05-03
1141,664,84.9,2022-01-23
1142,6495,1.199,2021-06-06
1143,295,0.29,2021-05-01
1144,4539,1.5,2021-05-22
1145,6918,55,2021-11-05
1146,9669,0.425,2021-05-08
1147,3797,0.68,2021-05-02
1148,6720,5.99,2021-07-16
1149,9169,0.529693687438523419,2021-05-30
1150,2760,47.6969,2021-11-16
1151,895,0.32,2021-05-04
1152,8572,0.5,2021-05-02
1153,1215,56.69,2021-11-17
1154,1953,6.75,2021-07-23
1155,4956,5.98,2021-07-31
1156,3973,0.41,2021-05-24
1157,2346,0.35,2021-05-08
1158,2760,1.9,2021-06-15
1159,9032,35,2021-08-23
1160,309,68,2021-11-15
1161,6351,1.59,2021-06-15
1162,8786,0.75,2021-05-31
1163,7897,30,2021-08-21
1164,3893,0.15,2021-05-01
1165,1318,54,2021-11-24
1166,4987,20,2021-08-05
1167,6254,0.25,2021-05-01
1168,3437,87,2022-01-23
1169,1515,3.99,2021-06-21
1170,4808,1.5,2021-05-31
1171,8530,0.5,2021-05-27
1172,2898,0.48,2021-05-02
1173,7861,0.5,2021-05-02
1174,1303,3,2021-07-03
1175,3777,1.75,2021-06-11
1176,2482,0.35,2021-05-05
1177,8414,1,2021-05-31
1178,1395,0.5,2021-05-03
1179,9363,0.13,2021-05-01
1180,8374,0.98,2021-05-30
1181,1969,25,2021-08-16
1182,4571,0.45,2021-05-03
1183,9659,3.5,2021-06-19
1184,1873,1.25,2021-05-30
1185,1792,65,2021-12-27
1186,2826,1.5,2021-05-03
1187,7650,0.473390681584153842,2021-05-02
1188,9177,0.7,2021-05-05
1189,4818,68.5,2021-12-12
1190,7604,57.777,2021-08-28
1191,2257,0.45,2021-05-04
1192,8129,0.75,2021-05-03
1193,1620,62,2021-08-27
1194,7516,1.1,2021-06-06
1195,2490,0.41,2021-05-16
1196,7417,0.42,2021-05-02
1197,5962,4.2,2021-06-20
1198,605,4.4,2021-06-08
1199,1962,0.69,2021-05-30
1200,7117,0.22,2021-05-01
1201,3061,0.197,2021-05-01
1202,819,4.48,2021-07-15
1203,190,115,2022-01-30
1204,2843,0.44,2021-05-26
1205,7854,17.69,2021-08-04
1206,8446,32,2021-09-07
1207,4728,0.35,2021-05-02
1208,1951,102,2022-02-13
1209,4887,5.144414306001075698,2021-06-05
1210,7402,25,2021-08-14
1211,7521,0.61,2021-05-11
1212,8059,0.49,2021-05-24
1213,7537,1.6,2021-06-07
1214,183,1.7,2021-06-18
1215,8321,8.3883,2021-08-01
1216,1224,45,2021-08-27
1217,8830,23,2021-08-07
1218,6456,4,2021-06-24
1219,3125,1.2239999999999994,2021-06-11
1220,2950,28,2021-08-22
1221,6400,42,2021-10-14
1222,2066,2.25,2021-06-18
1223,3498,0.66,2021-05-30
1224,5793,0.4,2021-05-06
1225,810,7.88,2021-07-18
1226,2858,1.55,2021-06-07
1227,3050,7.8,2021-07-17
1228,3384,1.988,2021-06-17
1229,771,0.19,2021-05-01
1230,4210,0.979,2021-06-01
1231,9824,0.87,2021-05-31
1232,8737,0.75,2021-05-01
1233,7589,12.8,2021-07-04
1234,3689,17.5,2021-08-17
1235,3723,32,2021-08-23
1236,8879,119,2022-01-24
1237,4255,2,2021-06-16
1238,318,39.5,2021-10-20
1239,7503,1.87,2021-06-09
1240,8370,1.5,2021-05-31
1241,8810,0.75,2021-05-31
1242,1570,1.8,2021-06-06
1243,1790,11.11,2021-08-03
1244,2444,0.49,2021-05-02
1245,59,1.3009999999999995,2021-06-14
1246,5270,45,2021-09-16
1247,2257,36.969,2021-10-17
1248,7086,60,2021-12-26
1249,3466,2.2489,2021-06-09
1250,4601,18.88,2021-08-07
1251,2448,1.55,2021-06-07
1252,6413,0.32,2021-05-04
1253,8649,3.49,2021-06-26
1254,517,55,2021-11-18
1255,1214,1.2,2021-05-02
1256,4652,40,2021-11-03
1257,5721,1.6,2021-06-10
1258,6972,5.55,2021-07-14
1259,7524,1.87,2021-05-31
1260,1243,1.77,2021-05-03
1261,6383,3.99,2021-06-29
1262,136,1.3,2021-06-01
1263,2315,49,2021-08-31
1264,1179,3.73,2021-07-11
1265,4730,53,2021-11-16
1266,5792,37.569,2021-10-19
1267,9574,0.2555,2021-05-01
1268,2414,14.5,2021-08-05
1269,1228,38.5,2021-10-23
1270,7841,3.7,2021-07-03
1271,9789,0.58,2021-05-03
1272,4840,0.48,2021-05-30
1273,9140,0.39,2021-05-05
1274,9794,45,2021-10-03
1275,228,8.88,2021-08-01
1276,7370,15.4,2021-08-09
1277,5241,69.42,2021-12-03
1278,8183,14,2021-06-08
1279,5594,0.97,2021-05-02
1280,256,1.9,2021-06-16
1281,2528,47.99,2021-11-28
1282,1154,132,2022-01-10
1283,3316,2.2,2021-06-18
1284,8628,0.5,2021-05-03
1285,8535,1.5,2021-05-03
1286,3672,0.65,2021-05-03
1287,1574,0.55,2021-05-04
1288,2158,1.97,2021-06-18
1289,9003,1.98,2021-05-05
1290,9966,29,2021-08-21
1291,1464,33.469,2021-08-26
1292,9239,0.22,2021-05-01
1293,1957,5,2021-06-19
1294,836,5.8,2021-07-16
1295,6068,53,2021-12-15
1296,3664,1.95,2021-06-01
1297,3517,5.411730989682843009,2021-06-24
1298,3621,0.25,2021-05-02
1299,8435,0.66,2021-05-30
1300,432,4.8,2021-07-14
1301,320,2.05,2021-06-07
1302,3458,3.7,2021-06-19
1303,4962,0.25,2021-05-01
1304,1988,15.26,2021-08-09
1305,9900,100,2022-01-26
1306,1461,2.9,2021-06-18
1307,1100,10,2021-06-20
1308,3495,1.4999,2021-06-08
1309,3765,0.225,2021-05-02
1310,3556,0.8,2021-05-30
1311,1044,9.123,2021-08-01
1312,2949,33,2021-09-13
1313,321,0.37,2021-05-24
1314,4076,10.18,2021-06-22
1315,4410,0.3160000000000001,2021-05-03
1316,209,43.88,2021-11-14
1317,230,15.49,2021-08-05
1318,4042,5,2021-06-07
1319,1044,0.54,2021-05-03
1320,9663,0.42,2021-05-04
1321,7160,59.9999,2021-11-18
1322,6343,0.455,2021-05-03
1323,6761,0.549,2021-05-02
1324,5038,6.7,2021-07-17
1325,6727,0.16600000000000004,2021-05-02
1326,2743,15,2021-06-20
1327,7110,38,2021-08-06
1328,2922,98.9,2022-01-25
1329,5768,1.89,2021-06-18
1330,9666,0.88,2021-06-01
1331,3017,1.4000000000000001,2021-05-02
1332,4625,1.2,2021-05-31
1333,2677,0.8,2021-06-01
1334,3026,60,2021-12-15
1335,1819,1.6,2021-06-13
1336,3571,3.45,2021-06-28
1337,2829,42.069,2021-11-15
1338,5327,60,2021-11-17
1339,2105,25.4169,2021-08-23
1340,8529,0.65,2021-05-03
1341,9246,0.46,2021-05-02
1342,5306,3.249,2021-07-09
1343,3475,55,2021-12-03
1344,2239,1.7,2021-06-09
1345,4128,56.9696,2021-12-04
1346,6496,34.2,2021-10-18
1347,5557,7.6,2021-08-01
1348,5100,0.5555,2021-05-03
1349,2248,0.409349729518710703,2021-05-03
1350,8041,59.6,2021-12-27
1351,842,6.5,2021-06-20
1352,2452,1.35,2021-06-05
1353,8299,0.49,2021-05-02
1354,2610,0.7,2021-05-31
1355,810,0.29,2021-05-21
1356,2343,22.98,2021-08-05
1357,9834,5,2021-06-23
1358,1209,1.77,2021-06-08
1359,156,31,2021-11-10
1360,1060,6.9,2021-07-21
1361,9843,0.7999,2021-05-30
1362,8664,6.3,2021-05-04
1363,6107,3.1,2021-07-10
1364,6001,7.507,2021-07-26
1365,9259,3.98,2021-07-13
1366,9878,4.79,2021-07-14
1367,9713,4.44,2021-06-22
1368,9833,0.899,2021-05-03
1369,2175,1.6,2021-05-08
1370,4205,2.0539999999999976,2021-06-28
1371,6574,0.55,2021-05-04
1372,8481,4.2,2021-06-20
1373,8351,0.998,2021-05-03
1374,6336,1.9999,2021-06-08
1375,4463,11.24,2021-08-04
1376,9265,110,2022-01-30
1377,3524,1.2,2021-05-04
1378,8467,0.88,2021-05-03
1379,2641,0.39,2021-05-01
1380,4405,0.45,2021-05-02
1381,9804,0.1999,2021-05-02
1382,6085,37.5,2021-08-26
1383,8661,10,2021-07-17
1384,3869,0.46,2021-05-28
1385,5235,40,2021-08-05
1386,170,22.5,2021-08-21
1387,8110,38.88,2021-10-08
1388,4450,0.49,2021-05-02
1389,4041,65,2021-10-29
1390,9510,2.25,2021-06-07
1391,553,1.44,2021-06-06
1392,4197,0.87,2021-06-02
1393,6044,48,2021-12-30
1394,8310,0.99,2021-06-04
1395,9204,0.06,2021-05-01
1396,3416,2.8,2021-06-07
1397,5167,63.99,2021-08-28
1398,9509,44.69,2021-11-14
1399,6345,38.888,2021-08-21
1400,2414,27,2021-10-21
1401,7733,47,2021-11-21
1402,655,0.462,2021-05-03
1403,1041,0.475,2021-05-26
1404,511,9.25,2021-06-20
1405,3958,0.22,2021-05-02
1406,20,36.4,2021-11-10
1407,8809,0.065,2021-05-01
1408,9588,45,2021-09-15
1409,2507,2.75,2021-06-07
1410,4626,1.34,2021-06-03
1411,4099,0.4,2021-05-02
1412,7250,38.7777,2021-09-15
1413,3686,0.57,2021-05-29
1414,6253,37,2021-10-28
1415,6537,0.2999,2021-05-13
1416,6328,0.35,2021-05-02
1417,1610,46.9,2021-11-15
1418,203,40.9,2021-09-24
1419,6273,0.2,2021-05-01
1420,7213,21.89,2021-08-21
1421,4742,3.25,2021-07-09
1422,2332,0.8,2021-06-03
1423,6902,14.075,2021-08-07
1424,1559,2.42,2021-07-06
1425,4617,16,2021-06-24
1426,6437,1.55,2021-06-07
1427,3298,0.55,2021-05-20
1428,6083,4,2021-05-01
1429,2906,1.41,2021-06-03
1430,5993,0.4,2021-05-24
1431,4032,115,2022-01-26
1432,2167,10,2021-07-16
1433,9052,7.99,2021-06-27
1434,6024,4.989,2021-06-05
1435,4885,3,2021-06-19
1436,9698,1.1,2021-06-05
1437,9836,0.39,2021-05-05
1438,5988,0.55,2021-05-30
1439,2822,90,2021-10-06
1440,4061,8,2021-07-11
1441,3376,69,2021-11-23
1442,5988,1.72,2021-06-09
1443,2466,0.6,2021-05-01
1444,382,39.9,2021-11-14
1445,6790,4.6,2021-07-14
1446,603,1.75,2021-06-13
1447,9668,3.799,2021-06-22
1448,7378,5.9,2021-07-30
1449,2961,5.53,2021-07-16
1450,966,6,2021-06-19
1451,4499,58.5,2021-12-29
1452,5680,10.5,2021-08-03
1453,7309,0.08471,2021-12-30
1454,2239,0.59,2021-05-30
1455,7751,0.7,2021-06-04
1456,381,7.7,2021-07-17
1457,7731,7.2,2021-07-17
1458,2071,38.8,2021-08-24
1459,4882,69.99,2021-06-20
1460,6243,0.19,2021-05-01
1461,6687,0.23,2021-05-01
1462,5446,2,2021-05-02
1463,1828,0.8,2021-05-30
1464,6209,0.8,2021-05-02
1465,3398,69,2021-11-03
1466,2959,5.5,2021-06-29
1467,5399,0.36,2021-05-20
1468,448,9.8,2021-08-02
1469,1999,1.99,2021-05-03
1470,5770,15.15,2021-08-05
1471,8206,52,2021-12-21
1472,7898,0.75,2021-06-04
1473,1391,12,2021-06-20
1474,1891,47,2021-08-31
1475,5386,0.68,2021-05-07
1476,8115,115,2022-01-30
1477,8829,0.44,2021-05-02
1478,2549,7.369,2021-08-01
1479,6210,6.5,2021-07-16
1480,5759,74,2022-01-09
1481,5064,16.99,2021-06-17
1482,765,4.5,2021-07-13
1483,9055,123.45,2021-12-31
1484,4469,0.51,2021-05-03
1485,9410,82,2021-12-30
1486,7264,0.74,2021-06-03
1487,4805,6,2021-07-16
1488,5237,55,2021-12-05
1489,6857,1,2021-05-02
1490,2419,40.49,2021-10-08
1491,695,0.8,2021-05-31
1492,9183,0.14200000000000002,2021-05-08
1493,7674,17.88,2021-08-20
1494,1080,15,2021-08-19
1495,3132,2.5,2021-06-05
1496,4202,0.5,2021-05-03
1497,7763,49.99,2021-08-28
1498,5405,0.54,2021-05-03
1499,76,14.59,2021-08-05
1500,9153,1.25,2021-05-02
1501,3259,99.999,2021-12-11
1502,7804,0.49,2021-05-29
1503,3469,5.49,2021-06-20
1504,4894,70,2021-08-28
1505,7316,8,2021-06-21
1506,2070,0.148,2021-05-01
1507,7115,62,2022-01-04
1508,5131,0.99,2021-05-30
1509,7619,0.65,2021-05-04
1510,7115,4.666666666666666666666666666666667,2021-07-22
1511,7425,4.79,2021-06-27
1512,4647,42.5,2021-11-14
1513,764,4.4,2021-07-08
1514,3777,0.15,2021-05-01
1515,5475,39.69,2021-11-12
1516,1889,43.3,2021-08-29
1517,1203,3.5,2021-06-09
1518,5925,0.3399,2021-05-16
1519,8684,1.5,2021-05-31
1520,5266,4.329999999999999,2021-07-15
1521,6778,0.797,2021-06-05
1522,4891,1.25,2021-06-01
1523,731,37.489999999999995,2021-11-15
1524,8236,1.75,2021-05-17
1525,9963,0.148,2021-05-01
1526,601,42,2021-09-09
1527,6900,19.7,2021-08-04
1528,2226,40,2021-08-11
1529,7115,7.35,2021-07-17
1530,5094,0.27,2021-05-01
1531,3646,0.79,2021-05-29
1532,1628,12.2,2021-08-08
1533,9193,13.9,2021-08-12
1534,4328,0.27,2021-05-01
1535,4595,1.8,2021-06-18
1536,1818,4,2021-07-11
1537,6190,37,2021-11-13
1538,7435,5.5,2021-07-15
1539,1363,0.269,2021-05-01
1540,6467,44.8,2021-11-16
1541,1931,0.55,2021-05-19
1542,3344,1.65,2021-06-01
1543,6860,0.99,2021-05-04
1544,7418,0.15,2021-05-01
1545,8251,0.49000000000000016,2021-05-03
1546,3978,55,2021-08-21
1547,3421,4.99,2021-06-21
1548,1338,4.5,2021-06-25
1549,4286,0.77,2021-05-31
1550,5237,36.67106700486937846,2021-09-05
1551,3696,3,2021-05-31
1552,2126,0.3,2021-05-13
1553,6864,1.95,2021-06-10
1554,6467,2.457,2021-06-19
1555,8948,89,2021-08-28
1556,951,34.75,2021-09-05
1557,7125,10.5,2021-07-30
1558,3341,3,2021-06-19
1559,4803,1.45,2021-06-05
1560,7307,0.75,2021-06-04
1561,5930,0.17,2021-05-01
1562,668,0.5,2021-05-30
1563,2468,35.531,2021-09-18
1564,3273,0.222,2021-05-01
1565,9261,10,2021-07-21
1566,4672,0.373,2021-05-18
1567,3074,0.2999,2021-05-04
1568,7935,0.52,2021-05-02
1569,4742,10,2021-07-22
1570,5909,29,2021-08-21
1571,7189,0.48,2021-05-02
1572,752,0.5,2021-05-16
1573,9945,1.25,2021-05-03
1574,5921,0.3888,2021-05-07
1575,3032,13.83920800333472245,2021-08-04
1576,2694,1.4,2021-06-01
1577,9099,0.49,2021-05-27
1578,1187,1.5,2021-06-08
1579,275,0.4,2021-05-02
1580,623,0.4,2021-05-02
1581,627,0.4,2021-05-02
1582,635,0.4,2021-05-02
1583,658,0.4,2021-05-02
1584,5095,0.27,2021-05-01
1585,3412,2.1,2021-06-09
1586,6496,23,2021-08-21
1587,6678,2.99,2021-06-29
1588,7744,27.5,2021-08-21
1589,2748,7.34,2021-08-01
1590,4373,3.2,2021-07-08
1591,1807,11.5,2021-08-04
1592,8792,30,2021-08-05
1593,2765,66.99,2022-01-01
1594,7615,0.8,2021-05-31
1595,5335,1.5,2021-06-07
1596,9770,1.9,2021-06-03
1597,7387,0.4,2021-05-22
1598,3153,0.45,2021-05-08
1599,1055,4.5,2021-07-14
1600,2780,2,2021-06-09
1601,3972,0.45,2021-05-07
1602,3102,2.77,2021-07-10
1603,4080,46,2021-11-16
1604,9078,0.38,2021-05-02
1605,4877,53,2021-09-02
1606,8667,90,2022-01-23
1607,7025,1.25,2021-05-03
1608,1879,39,2021-09-11
1609,5720,0.333,2021-05-02
1610,5958,14,2021-08-12
1611,8864,86.69,2022-01-20
1612,5467,2.7,2021-07-03
1613,8532,0.5,2021-05-02
1614,1194,7.35,2021-07-25
1615,7919,0.58,2021-05-29
1616,5164,0.22,2021-05-01
1617,5237,4,2021-07-13
1618,5855,0.25,2021-05-01
1619,7209,0.475,2021-05-03
1620,7747,0.45,2021-05-20
1621,7170,3.5,2021-06-27
1622,6699,4.1,2021-06-07
1623,1818,37,2021-10-15
1624,5508,9.4949,2021-08-02
1625,3872,0.6,2021-05-30
1626,6935,0.77,2021-05-30
1627,2363,1.65,2021-05-25
1628,3670,0.3999,2021-05-02
1629,8402,8.99,2021-07-17
1630,951,0.14,2021-05-01
1631,2997,0.17,2021-05-01
1632,4232,0.499,2021-05-03
1633,386,1.5,2021-05-02
1634,6576,2.3,2021-06-09
1635,9147,0.2,2021-05-01
1636,5489,1,2021-05-02
1637,9303,6.4,2021-07-27
1638,2072,69,2021-08-28
1639,7313,4.9,2021-06-19
1640,1984,0.5,2021-05-13
1641,1549,12.169,2021-08-08
1642,5343,0.39,2021-05-06
1643,9888,8.28,2021-07-31
1644,4356,1,2021-05-08
1645,9363,37,2021-08-29
1646,8967,0.36,2021-05-06
1647,2224,2.99,2021-06-07
1648,4536,0.8,2021-05-31
1649,5279,4.5,2021-06-18
1650,1936,0.9,2021-06-03
1651,8084,0.5,2021-05-18
1652,393,104,2022-01-22
1653,4198,0.45,2021-05-30
1654,4422,3,2021-07-06
1655,2362,4.44,2021-06-22
1656,6686,38.5,2021-09-10
1657,6122,0.33,2021-05-02
1658,7154,0.12,2021-05-01
1659,9768,69,2021-12-29
1660,5381,8.9993,2021-07-17
1661,4082,6.8,2021-07-15
1662,8439,3.9,2021-06-19
1663,7207,0.29,2021-05-01
1664,740,32.5,2021-11-09
1665,4134,4,2021-06-20
1666,7203,1.99,2021-05-31
1667,2569,2.5,2021-06-08
1668,8722,18,2021-08-20
1669,2259,3.25,2021-07-05
1670,85,2.39,2021-05-04
1671,8104,0.4,2021-05-28
1672,3049,0.99,2021-05-01
1673,7089,98,2022-02-18
1674,2314,1.1,2021-06-06
1675,6699,3.2,2021-06-07
1676,5308,0.75,2021-05-30
1677,7131,42.54,2021-09-05
1678,7226,0.49,2021-05-23
1679,2756,0.55,2021-05-26
1680,7855,0.489,2021-05-25
1681,3788,0.27,2021-05-01
1682,5355,2.5,2021-06-19
1683,7051,72,2022-01-05
1684,2437,60,2021-08-28
1685,5234,4.5,2021-07-14
1686,6527,6.3,2021-07-25
1687,7049,1.2,2021-06-06
1688,4077,1.5,2021-06-06
1689,9919,6.2,2021-07-18
1690,1644,65,2021-12-26
1691,3225,7.11,2021-08-01
1692,9890,34.223,2021-09-27
1693,9091,9,2021-07-28
1694,2250,0.5,2021-05-03
1695,9669,16.975,2021-08-17
1696,4548,0.99,2021-06-01
1697,4570,0.99,2021-06-03
1698,758,5.5,2021-06-19
1699,2468,39,2021-10-01
1700,4190,2.42,2021-06-30
1701,5986,0.73,2021-05-31
1702,1406,8.5,2021-07-16
1703,1368,0.38,2021-05-02
1704,3200,0.6,2021-05-30
1705,6813,0.346202531645569718,2021-05-02
1706,8770,0.249,2021-05-01
1707,4856,3.5,2021-06-20
1708,6879,2.98,2021-06-19
1709,6664,4.5,2021-06-30
1710,3242,0.21,2021-05-01
1711,3294,1.079,2021-06-02
1712,4745,8.16,2021-07-31
1713,2414,6.94,2021-07-21
1714,6018,15,2021-08-04
1715,9045,17.49,2021-08-20
1716,6149,0.8,2021-05-04
1717,7914,40,2021-11-13
1718,8153,0.45,2021-05-01
1719,2277,0.666,2021-05-04
1720,1085,1.15,2021-06-03
1721,3734,1.5888,2021-06-01
1722,22,7.99,2021-07-26
1723,6536,7.3,2021-07-17
1724,9143,43,2021-11-04
1725,7961,18,2021-08-07
1726,7114,14.5,2021-07-18
1727,9506,0.11,2021-05-01
1728,6146,1.1,2021-06-02
1729,3727,50,2021-11-16
1730,4801,1.5,2021-05-31
1731,5534,2.87,2021-06-19
1732,5430,0.35,2021-05-19
1733,8542,74.95,2022-01-07
1734,664,37.5,2021-09-04
